2024-05-11 02:14:38
20240511 025645.470 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240511 025645.472 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240511 025645.472 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240511 025645.472 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240511 025645.472 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240511 025645.472 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240511 025645.472 INFO             PET0 Running with ESMF Version   : v8.7.0b05-64-gacdb5de3ff
20240511 025645.472 INFO             PET0 ESMF library build date/time: "May 11 2024" "02:12:17"
20240511 025645.472 INFO             PET0 ESMF library build location : /project/esmf/sacks/esmf-testing/gfortran_11.2.0_openmpi_g_develop/esmf
20240511 025645.472 INFO             PET0 ESMF_COMM                   : openmpi
20240511 025645.472 INFO             PET0 ESMF_MOAB                   : enabled
20240511 025645.472 INFO             PET0 ESMF_LAPACK                 : enabled
20240511 025645.472 INFO             PET0 ESMF_NETCDF                 : enabled
20240511 025645.472 INFO             PET0 ESMF_PNETCDF                : disabled
20240511 025645.472 INFO             PET0 ESMF_PIO                    : enabled
20240511 025645.472 INFO             PET0 ESMF_YAMLCPP                : enabled
20240511 025645.472 INFO             PET0 mainApp STARTING
20240511 025645.486 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240511 025645.486 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240511 025645.486 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240511 025645.487 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240511 025645.487 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() end -------------------
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
20240511 025645.487 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() end -------------------
20240511 025645.487 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20240511 025645.487 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20240511 025645.489 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20240511 025645.489 INFO             PET0           0      1
20240511 025645.492 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling1 with petList of size 2 :
20240511 025645.492 INFO             PET0           2      3
20240511 025645.492 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
20240511 025645.500 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling1 without petList.
20240511 025645.506 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Import State
20240511 025645.506 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Export State
